date,baseline_equity,equal_weight_equity,risk_parity_equity,optimize_sharpe_equity
2021-01-01,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2021-01-04,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2021-01-06,1.181068527072025,1.1239255703798159,1.1803943645199988,1.2249021293031226
2021-01-07,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-11,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-13,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-14,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-15,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-18,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-19,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-20,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-21,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-22,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-25,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-26,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-27,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-28,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-01-29,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-02,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-03,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-04,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-08,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-09,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-15,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-16,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-17,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-18,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-19,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-22,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-23,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-24,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-25,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-02-26,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-02,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-03,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-05,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-08,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-09,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-15,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-16,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-17,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-18,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-19,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-22,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-23,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-24,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-25,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-26,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-29,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-30,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-03-31,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-01,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-02,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-05,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-06,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-08,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-13,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-14,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-15,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-16,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-19,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-20,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-21,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-22,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-23,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-26,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-27,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-28,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-29,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-04-30,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-03,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-04,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-05,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-07,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-13,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-14,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-17,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-18,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-19,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-20,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-21,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-24,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-25,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-26,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-27,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-28,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-05-31,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-03,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-04,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-07,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-08,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-09,1.2465765392626778,1.22782319680622,1.2463887492161603,1.2569015135370947
2021-06-10,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-14,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-15,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-16,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-17,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-18,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-21,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-22,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-23,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-24,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-25,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-28,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-29,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-06-30,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-01,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-05,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-06,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-07,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-09,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-13,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-14,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-15,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-16,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-19,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-20,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-21,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-22,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-23,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-26,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-27,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-28,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-29,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-07-30,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-02,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-03,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-04,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-06,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-09,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-10,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-13,1.2682793588931494,1.2634504053237117,1.2682618958354002,1.2672082072038753
2021-08-16,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-17,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-18,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-19,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-20,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-23,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-24,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-25,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-26,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-27,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-30,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-08-31,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-02,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-03,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-06,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-07,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-08,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-09,1.3017733432745913,1.2872835885854645,1.301640584098337,1.3082610549866065
2021-09-13,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-14,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-15,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-16,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-17,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-20,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-21,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-22,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-23,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-24,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-27,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-28,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-29,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-09-30,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-05,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-06,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-08,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-13,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-14,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-15,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-18,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-19,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-20,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-21,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-22,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-25,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-26,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-27,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-28,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-10-29,1.285038645771825,1.259702876517387,1.2847737293289536,1.300339730340566
2021-11-01,1.2767412687419928,1.2589395171117346,1.2765682682150272,1.2859064567964482
